algoritmo utilizado,numero a buscar,tamano de n,tiempo real,encontrado
5,1295390003,400000,3.2401084900e-04,-1
5,1360839354,400000,3.2401084900e-04,-1
5,1493283650,400000,3.1304359436e-04,-1
5,1843349527,400000,3.1399726868e-04,-1
5,1980098116,400000,3.2186508179e-04,-1
5,2109248666,400000,3.2305717468e-04,-1
5,2147445644,400000,3.2281875610e-04,-1
5,2147470852,400000,3.5905838013e-04,-1
 , ,promedio,=sum(D1829:D1848)/count(D1829:D1848), 
5,0,600000,3.4093856812e-04,1
5,5000,600000,3.3998489380e-04,-1
5,61396,600000,3.4093856812e-04,-1
5,152503,600000,3.0899047852e-04,-1
5,214826,600000,3.1900405884e-04,-1
5,322486,600000,3.1805038452e-04,1
5,3128036,600000,3.4022331238e-04,1
5,6337399,600000,3.0899047852e-04,1
5,10393545,600000,3.2401084900e-04,1
5,14700764,600000,3.2186508179e-04,-1
5,187645041,600000,3.2186508179e-04,-1
5,450057883,600000,3.2114982605e-04,-1
5,1295390003,600000,3.3497810364e-04,-1
5,1360839354,600000,3.4308433533e-04,-1
5,1493283650,600000,3.6621093750e-04,-1
5,1843349527,600000,3.1208992004e-04,-1
5,1980098116,600000,3.3712387085e-04,-1
5,2109248666,600000,3.8599967957e-04,-1
5,2147445644,600000,3.1685829163e-04,-1
5,2147470852,600000,3.8695335388e-04,-1
 , ,promedio,=sum(D1850:D1869)/count(D1850:D1869), 
5,0,800000,3.2114982605e-04,1
5,5000,800000,3.0779838562e-04,-1
5,61396,800000,3.2496452332e-04,-1
5,152503,800000,3.1495094299e-04,-1
5,214826,800000,3.6692619324e-04,-1
5,322486,800000,3.5905838013e-04,1
5,3128036,800000,3.6215782166e-04,1
5,6337399,800000,3.3593177795e-04,1
5,10393545,800000,3.2401084900e-04,1
5,14700764,800000,3.3497810364e-04,-1
5,187645041,800000,3.5095214844e-04,-1
5,450057883,800000,3.2210350037e-04,-1
5,1295390003,800000,3.6597251892e-04,-1
5,1360839354,800000,3.1709671021e-04,-1
5,1493283650,800000,3.6597251892e-04,-1
5,1843349527,800000,3.4713745117e-04,-1
5,1980098116,800000,3.2186508179e-04,-1
5,2109248666,800000,3.7312507629e-04,-1
5,2147445644,800000,3.2806396484e-04,-1
5,2147470852,800000,3.5595893860e-04,-1
 , ,promedio,=sum(D1871:D1890)/count(D1871:D1890), 
5,0,1000000,3.2401084900e-04,1
5,5000,1000000,3.2901763916e-04,-1
5,61396,1000000,3.5691261292e-04,-1
5,152503,1000000,3.2091140747e-04,-1
5,214826,1000000,3.5977363586e-04,-1
5,322486,1000000,2.1505355835e-04,1
5,3128036,1000000,3.2019615173e-04,1
5,6337399,1000000,3.2591819763e-04,1
5,10393545,1000000,3.2997131348e-04,1
5,14700764,1000000,3.2615661621e-04,-1
5,187645041,1000000,2.4318695068e-04,-1
5,450057883,1000000,3.5810470581e-04,-1
5,1295390003,1000000,3.1614303589e-04,-1
5,1360839354,1000000,3.2901763916e-04,-1
5,1493283650,1000000,2.7894973755e-04,-1
5,1843349527,1000000,3.1781196594e-04,-1
5,1980098116,1000000,3.3378601074e-04,-1
5,2109248666,1000000,3.1208992004e-04,-1
5,2147445644,1000000,3.7002563477e-04,-1
5,2147470852,1000000,3.2591819763e-04,-1
 , ,promedio,=sum(D1892:D1911)/count(D1892:D1911), 
5,0,2000000,3.3211708069e-04,1
5,5000,2000000,2.8920173645e-04,-1
5,61396,2000000,2.9921531677e-04,-1
5,152503,2000000,3.1590461731e-04,-1
5,214826,2000000,2.7799606323e-04,-1
5,322486,2000000,3.0994415283e-04,1
5,3128036,2000000,3.3020973206e-04,1
5,6337399,2000000,3.7097930908e-04,1
5,10393545,2000000,2.4104118347e-04,1
5,14700764,2000000,3.1304359436e-04,-1
5,187645041,2000000,3.2806396484e-04,-1
5,450057883,2000000,2.9492378235e-04,-1
5,1295390003,2000000,2.7489662170e-04,-1
5,1360839354,2000000,3.0183792114e-04,-1
5,1493283650,2000000,2.9993057251e-04,-1
5,1843349527,2000000,3.1304359436e-04,-1
5,1980098116,2000000,3.2210350037e-04,-1
5,2109248666,2000000,3.2997131348e-04,-1
5,2147445644,2000000,2.8300285339e-04,-1
5,2147470852,2000000,3.3187866211e-04,-1
 , ,promedio,=sum(D1913:D1932)/count(D1913:D1932), 
5,0,3000000,3.1113624573e-04,1
5,5000,3000000,3.2901763916e-04,-1
5,61396,3000000,3.3903121948e-04,-1
5,152503,3000000,2.1004676819e-04,-1
5,214826,3000000,6.7186355591e-04,-1
5,322486,3000000,3.2091140747e-04,1
5,3128036,3000000,2.4795532227e-04,1
5,6337399,3000000,2.0694732666e-04,1
5,10393545,3000000,2.5200843811e-04,1
5,14700764,3000000,2.6798248291e-04,-1
5,187645041,3000000,3.3307075500e-04,-1
5,450057883,3000000,3.1781196594e-04,-1
5,1295390003,3000000,2.6106834412e-04,-1
5,1360839354,3000000,3.0994415283e-04,-1
5,1493283650,3000000,3.0398368835e-04,-1
5,1843349527,3000000,2.3221969604e-04,-1
5,1980098116,3000000,3.3402442932e-04,-1
5,2109248666,3000000,3.0398368835e-04,-1
5,2147445644,3000000,2.4294853210e-04,-1
5,2147470852,3000000,3.3402442932e-04,-1
 , ,promedio,=sum(D1934:D1953)/count(D1934:D1953), 
5,0,4000000,3.5905838013e-04,1
5,5000,4000000,3.6096572876e-04,-1
5,61396,4000000,3.1495094299e-04,-1
5,152503,4000000,2.0813941956e-04,-1
5,214826,4000000,3.1018257141e-04,-1
5,322486,4000000,3.2901763916e-04,1
5,3128036,4000000,3.2496452332e-04,1
5,6337399,4000000,3.3307075500e-04,1
5,10393545,4000000,3.3402442932e-04,1
5,14700764,4000000,3.3402442932e-04,-1
5,187645041,4000000,3.6811828613e-04,-1
5,450057883,4000000,3.6692619324e-04,-1
5,1295390003,4000000,3.3807754517e-04,-1
5,1360839354,4000000,3.5309791565e-04,-1
5,1493283650,4000000,3.7002563477e-04,-1
5,1843349527,4000000,3.5595893860e-04,-1
5,1980098116,4000000,3.1709671021e-04,-1
5,2109248666,4000000,3.1399726868e-04,-1
5,2147445644,4000000,3.1995773315e-04,-1
5,2147470852,4000000,3.5405158997e-04,-1
 , ,promedio,=sum(D1955:D1974)/count(D1955:D1974), 
5,0,5000000,3.1399726868e-04,1
5,5000,5000000,2.4890899658e-04,-1
5,61396,5000000,2.3889541626e-04,-1
5,152503,5000000,3.2997131348e-04,-1
5,214826,5000000,3.3307075500e-04,-1
5,322486,5000000,3.1900405884e-04,1
5,3128036,5000000,3.1805038452e-04,1
5,6337399,5000000,4.3821334839e-04,1
5,10393545,5000000,3.2997131348e-04,1
5,14700764,5000000,3.1399726868e-04,-1
5,187645041,5000000,3.2496452332e-04,-1
5,450057883,5000000,3.2091140747e-04,-1
5,1295390003,5000000,4.0102005005e-04,-1
5,1360839354,5000000,3.3593177795e-04,-1
5,1493283650,5000000,3.4499168396e-04,-1
5,1843349527,5000000,2.6082992554e-04,-1
5,1980098116,5000000,3.2711029053e-04,-1
5,2109248666,5000000,3.1518936157e-04,-1
5,2147445644,5000000,3.7693977356e-04,-1
5,2147470852,5000000,3.2687187195e-04,-1
 , ,promedio,=sum(D1976:D1995)/count(D1976:D1995), 
5,0,6000000,3.2091140747e-04,1
5,5000,6000000,3.2615661621e-04,-1
5,61396,6000000,3.9100646973e-04,-1
5,152503,6000000,3.3903121948e-04,-1
5,214826,6000000,3.2591819763e-04,-1
5,322486,6000000,3.6096572876e-04,1
5,3128036,6000000,3.2591819763e-04,1
5,6337399,6000000,3.1280517578e-04,1
5,10393545,6000000,3.2114982605e-04,1
5,14700764,6000000,3.8480758667e-04,-1
5,187645041,6000000,3.3998489380e-04,-1
5,450057883,6000000,3.2711029053e-04,-1
5,1295390003,6000000,3.1518936157e-04,-1
5,1360839354,6000000,3.2806396484e-04,-1
5,1493283650,6000000,3.2591819763e-04,-1
5,1843349527,6000000,4.0507316589e-04,-1
5,1980098116,6000000,3.3020973206e-04,-1
5,2109248666,6000000,3.3688545227e-04,-1
5,2147445644,6000000,2.4080276489e-04,-1
5,2147470852,6000000,3.4189224243e-04,-1
 , ,promedio,=sum(D1997:D2016)/count(D1997:D2016), 
5,0,7000000,3.2401084900e-04,1
5,5000,7000000,3.1995773315e-04,-1
5,61396,7000000,3.6215782166e-04,-1
5,152503,7000000,3.4809112549e-04,-1
5,214826,7000000,3.9005279541e-04,-1
5,322486,7000000,3.6191940308e-04,1
5,3128036,7000000,3.0493736267e-04,1
5,6337399,7000000,3.3998489380e-04,1
5,10393545,7000000,3.2210350037e-04,1
5,14700764,7000000,3.2711029053e-04,-1
5,187645041,7000000,3.1995773315e-04,-1
5,450057883,7000000,3.1113624573e-04,-1
5,1295390003,7000000,3.1709671021e-04,-1
5,1360839354,7000000,3.1709671021e-04,-1
5,1493283650,7000000,3.1495094299e-04,-1
5,1843349527,7000000,3.1304359436e-04,-1
5,1980098116,7000000,3.1590461731e-04,-1
5,2109248666,7000000,3.1614303589e-04,-1
5,2147445644,7000000,3.1805038452e-04,-1
5,2147470852,7000000,3.2186508179e-04,-1
 , ,promedio,=sum(D2018:D2037)/count(D2018:D2037), 
5,0,8000000,3.3593177795e-04,1
5,5000,8000000,3.1995773315e-04,-1
5,61396,8000000,3.1614303589e-04,-1
5,152503,8000000,3.2591819763e-04,-1
5,214826,8000000,3.4999847412e-04,-1
5,322486,8000000,3.2806396484e-04,1
5,3128036,8000000,3.3092498779e-04,1
5,6337399,8000000,3.5190582275e-04,1
5,10393545,8000000,3.5309791565e-04,1
5,14700764,8000000,3.2901763916e-04,-1
5,187645041,8000000,3.4403800964e-04,-1
5,450057883,8000000,3.3497810364e-04,-1
5,1295390003,8000000,3.4403800964e-04,-1
5,1360839354,8000000,3.2711029053e-04,-1
5,1493283650,8000000,2.9802322388e-04,-1
5,1843349527,8000000,2.2912025452e-04,-1
5,1980098116,8000000,2.1409988403e-04,-1
5,2109248666,8000000,2.9301643372e-04,-1
5,2147445644,8000000,3.6597251892e-04,-1
5,2147470852,8000000,3.1995773315e-04,-1
 , ,promedio,=sum(D2039:D2058)/count(D2039:D2058), 
5,0,9000000,3.3307075500e-04,1
5,5000,9000000,3.2901763916e-04,-1
5,61396,9000000,2.5486946106e-04,-1
5,152503,9000000,2.4414062500e-04,-1
5,214826,9000000,3.5595893860e-04,-1
5,322486,9000000,3.6597251892e-04,1
5,3128036,9000000,3.1995773315e-04,1
5,6337399,9000000,3.3092498779e-04,1
5,10393545,9000000,3.3807754517e-04,1
5,14700764,9000000,3.2901763916e-04,-1
5,187645041,9000000,3.1900405884e-04,-1
5,450057883,9000000,3.1495094299e-04,-1
5,1295390003,9000000,3.3497810364e-04,-1
5,1360839354,9000000,3.2806396484e-04,-1
5,1493283650,9000000,3.2186508179e-04,-1
5,1843349527,9000000,3.0994415283e-04,-1
5,1980098116,9000000,3.1518936157e-04,-1
5,2109248666,9000000,3.0994415283e-04,-1
5,2147445644,9000000,3.1495094299e-04,-1
5,2147470852,9000000,3.1590461731e-04,-1
 , ,promedio,=sum(D2060:D2079)/count(D2060:D2079), 
5,0,10000000,3.1495094299e-04,1
5,5000,10000000,3.2305717468e-04,-1
5,61396,10000000,2.4390220642e-04,-1
5,152503,10000000,3.1900405884e-04,-1
5,214826,10000000,3.6096572876e-04,-1
5,322486,10000000,3.3402442932e-04,1
5,3128036,10000000,3.4403800964e-04,1
5,6337399,10000000,3.3307075500e-04,1
5,10393545,10000000,3.2401084900e-04,1
5,14700764,10000000,3.8599967957e-04,-1
5,187645041,10000000,3.5500526428e-04,-1
5,450057883,10000000,3.4713745117e-04,-1
5,1295390003,10000000,3.1709671021e-04,-1
5,1360839354,10000000,3.4284591675e-04,-1
5,1493283650,10000000,3.1900405884e-04,-1
5,1843349527,10000000,3.1518936157e-04,-1
5,1980098116,10000000,2.5582313538e-04,-1
5,2109248666,10000000,3.3116340637e-04,-1
5,2147445644,10000000,3.1113624573e-04,-1
5,2147470852,10000000,3.4403800964e-04,-1
 , ,promedio,=sum(D2081:D2100)/count(D2081:D2100), 
